meshblock,MB_CATEGORY_2021,LGA_CODE_2018,LGA_NAME_2018,flag_new_code_2021,reason,MMM_remoteness,SA3_code,SA3_title,SA2_code,SA2_title,lookup,tertiary_region,secondary_region,top_level_region,2011_lookup,2016_lookup,locality_name,tertiary_2011,secondary_2011,top_2011,overall_map
80015903000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113002,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113002,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015910000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113002,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113002,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015982000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113002,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113002,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056480300,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113002,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113002,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056557600,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113002,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113002,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015592000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113003,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113003,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015593000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113003,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113003,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015594000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113003,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113003,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015595000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113003,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113003,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015596000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113003,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113003,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015850000,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113004,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,,80106113004,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80052040000,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113004,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,,80106113004,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80055930000,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113004,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,,80106113004,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056545900,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113004,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,,80106113004,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015622000,Commercial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113005,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113005,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056489600,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113006,Jerrabomberra Wetlands Nature Reserve,East & Airport Region,Canberra - Queanbeyan Region,,80106113006,Jerrabomberra Wetlands Nature Reserve,Jerrabomberra Wetlands Nature Reserve,East & Airport Region,Canberra - Queanbeyan Region,map
80056543300,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113006,Jerrabomberra Wetlands Nature Reserve,East & Airport Region,Canberra - Queanbeyan Region,,80106113006,Jerrabomberra Wetlands Nature Reserve,Jerrabomberra Wetlands Nature Reserve,East & Airport Region,Canberra - Queanbeyan Region,map
80056549400,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113006,Jerrabomberra Wetlands Nature Reserve,East & Airport Region,Canberra - Queanbeyan Region,,80106113006,Jerrabomberra Wetlands Nature Reserve,Jerrabomberra Wetlands Nature Reserve,East & Airport Region,Canberra - Queanbeyan Region,map
80015600000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015610000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015630000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015640000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015650000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015660000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015670000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015680000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015700000,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015710000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015720000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015730000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015741000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015742000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015750000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015760000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015770000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015800000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015820000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015830000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015841000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015842000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015880000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015891000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015892000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015922000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015923000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015931000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015932000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015941000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015942000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015950000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015961000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015962000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015971000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80015972000,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80052030000,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056483200,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056486200,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056488500,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056489200,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056489400,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056489500,Parkland,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056514600,Industrial,89399,Unincorporated ACT,new,landmark,1,80106,South Canberra,801061130,Fyshwick,80106113007,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,80103103001,80106113007,Fyshwick,Fyshwick,East & Airport Region,Canberra - Queanbeyan Region,map
80056479900,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113101,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106510,80106113101,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056558400,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113101,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106510,80106113101,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.59E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113101,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106510,80106113101,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.60E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113101,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106510,80106113101,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026260000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026300000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026330000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026340000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056522800,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.59E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.60E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113103,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106504,80106113103,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026420000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113104,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106501,80106113104,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026592000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113104,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106501,80106113104,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056491400,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113104,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106501,80106113104,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026600000,Parkland,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113106,Kingston,South Canberra Region,Canberra - Queanbeyan Region,,80106113106,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056521300,Parkland,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113106,Kingston,South Canberra Region,Canberra - Queanbeyan Region,,80106113106,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.59E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113106,Kingston,South Canberra Region,Canberra - Queanbeyan Region,,80106113106,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.59E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113106,Kingston,South Canberra Region,Canberra - Queanbeyan Region,,80106113106,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.59E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113106,Kingston,South Canberra Region,Canberra - Queanbeyan Region,,80106113106,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
8.60E+10,Residential,,,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113106,Kingston,South Canberra Region,Canberra - Queanbeyan Region,,80106113106,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026370000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026380000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026522000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026530000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026551000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026552000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026560000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026570000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026580000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026591000,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056522300,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056522700,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056559400,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056560800,Commercial,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113107,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106506,80106113107,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026460000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113108,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106507,80106113108,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026470000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113108,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106507,80106113108,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056516800,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113108,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106507,80106113108,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056546600,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113108,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106507,80106113108,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056559600,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113108,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106507,80106113108,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026610000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113109,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106508,80106113109,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80026623000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113109,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106508,80106113109,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
80056523000,Residential,89399,Unincorporated ACT,new,suburb,1,80106,South Canberra,801061131,Kingston (ACT),80106113111,Kingston,South Canberra Region,Canberra - Queanbeyan Region,80106106509,80106113111,Kingston,Kingston,South Canberra Region,Canberra - Queanbeyan Region,map
